Price,No. Beds,No. Baths,Area,Type_n,Region_n,Sub-region_n
46000000,3.0,3.0,3640.0,3,51,359
10350000,2.0,3.0,1250.0,0,15,308
22000000,3.0,3.0,1953.0,0,4,298
23000000,5.0,4.0,3000.0,0,66,353
3000000,2.0,2.0,700.0,0,3,432
9500000,3.0,3.0,1400.0,0,20,420
6352000,3.0,3.0,1463.0,0,40,85
7665000,3.0,3.0,1390.0,0,40,85
5970000,3.0,3.0,1194.0,0,20,394
7255000,3.0,3.0,1451.0,0,20,394
5860000,3.0,3.0,1172.0,0,20,394
7255000,3.0,3.0,1451.0,0,20,394
11500000,3.0,3.0,1550.0,0,11,57
9500000,3.0,3.0,1418.0,0,6,53
9500000,3.0,3.0,1418.0,0,6,53
8200000,4.0,4.0,2150.0,0,20,420
8167000,3.0,3.0,1485.0,0,40,85
5860000,3.0,3.0,1172.0,0,20,394
5970000,3.0,3.0,1194.0,0,20,394
10000000,3.0,3.0,1475.0,0,6,53
10000000,3.0,3.0,1475.0,0,6,53
4200000,3.0,3.0,1050.0,0,12,213
4200000,3.0,3.0,1050.0,0,12,213
7665000,3.0,3.0,1390.0,0,40,85
24000000,3.0,3.0,3640.0,3,51,362
7665000,3.0,3.0,1390.0,0,40,85
8167000,3.0,3.0,1485.0,0,40,85
8167000,3.0,3.0,1485.0,0,40,85
10500000,3.0,3.0,1541.0,0,31,75
23500000,3.0,4.0,2172.0,0,43,115
23500000,3.0,4.0,2172.0,0,43,115
5250000,3.0,3.0,1050.0,0,44,124
7665000,3.0,3.0,1390.0,0,40,85
17000000,3.0,3.0,1575.0,0,15,300
15500000,3.0,2.0,1525.0,0,15,305
30000000,3.0,4.0,2245.0,0,15,300
4920004,2.0,2.0,820.0,0,10,262
6700000,3.0,3.0,1020.0,0,43,231
4920003,2.0,2.0,820.0,0,10,262
2200000,2.0,2.0,650.0,0,61,117
4920001,2.0,2.0,820.0,0,10,262
4920000,2.0,2.0,820.0,0,10,262
65000000,5.0,4.0,4200.0,0,15,313
11000000,3.0,4.0,1406.0,0,15,310
14000000,3.0,4.0,1581.0,0,11,54
8600000,3.0,3.0,1300.0,0,0,211
4500000,3.0,3.0,1150.0,0,40,450
8167000,3.0,3.0,1485.0,0,40,85
8167000,3.0,3.0,1485.0,0,40,85
6900000,3.0,2.0,1150.0,0,3,219
6700000,3.0,3.0,1100.0,0,52,105
5265000,3.0,3.0,1170.0,0,3,432
5787000,3.0,3.0,1286.0,0,3,432
6322500,3.0,3.0,1405.0,0,3,432
7200000,3.0,3.0,1050.0,0,43,259
5852000,3.0,3.0,1463.0,0,40,2
4388000,3.0,2.0,1097.0,0,40,2
8900000,4.0,4.0,1578.0,0,0,31
3375000,2.0,2.0,750.0,0,43,276
37000000,3.0,3.0,2765.0,0,18,130
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
7500000,3.0,3.0,1650.0,0,43,65
4594500,3.0,3.0,1021.0,0,12,209
23500000,3.0,4.0,2172.0,0,43,115
23500000,3.0,4.0,2172.0,0,43,115
4000000,2.0,2.0,900.0,0,43,276
4200000,2.0,2.0,800.0,0,52,105
34000000,3.0,4.0,2260.0,0,15,322
9000000,4.0,4.0,1400.0,0,58,275
3500000,3.0,2.0,940.0,0,13,446
3500000,3.0,2.0,940.0,0,13,446
3500000,3.0,2.0,940.0,0,13,446
11500000,6.0,5.0,2400.0,0,40,107
9600000,3.0,3.0,1800.0,3,13,377
3668000,2.0,2.0,917.0,0,40,2
5800000,3.0,3.0,1388.0,0,43,73
6000000,3.0,3.0,1220.0,0,52,429
11000000,3.0,3.0,1568.0,0,56,72
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
4000000,3.0,2.0,1000.0,0,40,224
4320000,3.0,3.0,1080.0,0,40,224
4320000,3.0,3.0,1080.0,0,40,224
7800000,3.0,3.0,1384.0,0,2,438
3000000,2.0,2.0,860.0,0,3,432
4800000,3.0,3.0,1220.0,0,40,450
10905000,3.0,3.0,1454.0,0,10,222
5170000,3.0,3.0,1100.0,0,40,85
17600000,3.0,3.0,1874.0,0,36,49
6500000,3.0,3.0,1300.0,0,40,344
5781000,3.0,3.0,1566.0,0,43,73
5200000,3.0,2.0,1020.0,0,3,405
5000000,3.0,2.0,1120.0,0,27,162
27200000,3.0,3.0,2880.0,3,43,65
18500000,3.0,3.0,1800.0,3,43,65
12000000,3.0,3.0,1500.0,0,44,290
5356000,3.0,2.0,1020.0,0,3,405
5200000,3.0,2.0,1020.0,0,3,405
10800000,3.0,3.0,1440.0,0,10,222
8512500,3.0,3.0,1135.0,0,10,222
10905000,3.0,3.0,1454.0,0,10,222
10800000,3.0,3.0,1440.0,0,10,222
10905005,3.0,3.0,1454.0,0,10,222
3000000,2.0,2.0,700.0,0,3,432
3500000,2.0,1.0,700.0,0,3,432
2000000,2.0,1.0,700.0,0,3,432
2200000,2.0,2.0,650.0,0,40,343
4500000,3.0,3.0,1150.0,0,40,223
12500000,3.0,3.0,1420.0,0,43,182
4752000,3.0,3.0,1320.0,0,43,73
5500000,3.0,3.0,1100.0,0,40,85
4800000,3.0,3.0,1050.0,0,40,85
6300000,3.0,3.0,1150.0,0,40,85
8700000,3.0,3.0,1450.0,0,20,297
5500000,3.0,2.0,1250.0,0,12,213
4500000,2.0,2.0,800.0,0,37,251
4352000,3.0,2.0,1088.0,0,60,96
7700000,3.0,3.0,1375.0,0,0,31
6700000,3.0,3.0,1188.0,0,0,31
7900000,3.0,3.0,1421.0,0,0,31
6850000,3.0,3.0,1220.0,0,0,31
7850000,3.0,3.0,1405.0,0,0,31
8500000,3.0,4.0,1350.0,0,19,254
4500000,3.0,3.0,1125.0,0,43,73
4500000,3.0,3.0,1125.0,0,43,73
1500000,2.0,1.0,750.0,0,45,414
21500000,3.0,3.0,1760.0,0,66,370
21500000,3.0,3.0,1760.0,0,66,370
21200000,3.0,3.0,1760.0,0,66,370
5170000,3.0,3.0,1100.0,0,40,85
4500000,3.0,3.0,1125.0,0,43,73
8200000,3.0,3.0,1169.0,0,31,75
5800000,3.0,2.0,1000.0,0,49,15
21000000,3.0,3.0,2440.0,0,11,52
2200000,2.0,2.0,650.0,0,40,343
13500000,3.0,3.0,1787.0,0,66,352
27500000,3.0,3.0,3640.0,3,1,60
15000000,3.0,3.0,1800.0,3,1,56
5000000,3.0,3.0,4368.0,3,53,20
14000000,4.0,4.0,2150.0,0,11,58
40000000,3.0,3.0,3640.0,3,66,356
35000000,3.0,3.0,3640.0,3,51,355
25000000,3.0,3.0,3640.0,3,51,361
31000000,3.0,3.0,3640.0,3,51,361
23500000,4.0,5.0,2700.0,0,11,52
6500000,2.0,2.0,1150.0,0,63,238
6500000,2.0,2.0,1150.0,0,63,238
5000000,3.0,2.0,1220.0,0,40,450
5000000,3.0,2.0,1220.0,0,40,450
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
15500000,3.0,3.0,2184.0,3,51,357
2500000,2.0,1.0,600.0,0,22,409
4000000,3.0,2.0,1000.0,0,40,224
4200000,3.0,2.0,1050.0,0,40,224
4200000,3.0,2.0,1050.0,0,40,224
4720000,3.0,3.0,1180.0,0,40,224
4720000,3.0,3.0,1180.0,0,40,224
4820000,3.0,2.0,1100.0,0,40,224
4820000,3.0,2.0,1100.0,0,40,224
7500000,3.0,3.0,1315.0,0,12,29
6500000,3.0,3.0,1150.0,0,12,29
7500000,3.0,3.0,1315.0,0,12,29
33900000,4.0,4.0,3000.0,0,4,325
6500000,3.0,3.0,1150.0,0,12,29
11000000,3.0,3.0,1500.0,0,11,57
6000000,3.0,3.0,1200.0,0,20,403
5400000,3.0,3.0,1080.0,0,20,403
5500000,3.0,3.0,1100.0,0,20,403
6000000,3.0,3.0,1200.0,0,20,403
5400000,3.0,3.0,1080.0,0,20,403
5500000,3.0,3.0,1100.0,0,20,403
15500000,3.0,3.0,2350.0,0,59,123
6850000,3.0,3.0,1300.0,0,0,31
15000000,3.0,3.0,1570.0,0,66,374
1830000,2.0,1.0,450.0,0,7,13
1830000,2.0,1.0,450.0,0,7,13
15000000,3.0,3.0,1570.0,0,66,374
6240000,2.0,2.0,1015.0,0,40,345
6090000,2.0,2.0,1015.0,0,40,345
6300000,3.0,2.0,1050.0,0,66,354
5880000,2.0,2.0,980.0,0,40,345
7500000,3.0,3.0,1456.0,3,53,35
8775000,4.0,5.0,1950.0,0,12,433
4725000,3.0,2.0,1050.0,0,12,433
10500000,3.0,3.0,1265.0,0,56,283
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
5650000,2.0,2.0,900.0,0,55,271
10500000,3.0,3.0,1760.0,0,66,352
5650000,2.0,2.0,900.0,0,55,271
13500000,3.0,3.0,1750.0,0,11,54
37130000,5.0,4.0,3970.0,0,11,57
7500000,3.0,4.0,1565.0,0,66,350
8800000,3.0,3.0,1698.0,0,66,352
40000000,20.0,10.0,6480.0,0,35,22
12300000,3.0,3.0,1497.0,0,11,50
50000000,4.0,6.0,2800.0,0,7,10
7850000,3.0,3.0,1405.0,0,0,31
19500000,3.0,4.0,1997.0,0,66,369
17000000,4.0,4.0,2123.0,0,26,159
5000000,3.0,3.0,1040.0,0,45,437
19550000,3.0,3.0,2050.0,0,11,49
19550000,3.0,3.0,2050.0,0,11,49
19550000,3.0,3.0,2050.0,0,11,49
19550000,3.0,3.0,2050.0,0,11,49
19550000,3.0,3.0,2050.0,0,11,49
7300000,3.0,3.0,1480.0,0,40,224
7000000,3.0,3.0,1480.0,0,40,224
7000000,3.0,3.0,1480.0,0,40,224
5600000,3.0,2.0,1150.0,0,40,107
6500000,3.0,3.0,1210.0,0,12,433
6500000,3.0,3.0,1210.0,0,12,433
17000000,5.0,5.0,2875.0,0,0,31
7000000,3.0,3.0,1480.0,0,40,224
6000000,3.0,3.0,2184.0,3,53,20
8000000,3.0,3.0,2912.0,3,53,20
9300000,3.0,3.0,1550.0,0,0,31
7500000,3.0,3.0,1260.0,0,10,407
16450000,4.0,3.0,2350.0,0,38,386
2000000,2.0,1.0,500.0,0,7,10
18287500,3.0,4.0,1230.0,0,17,256
24800000,3.0,4.0,1550.0,0,61,436
18200000,3.0,3.0,1744.0,0,43,17
12322500,3.0,4.0,1643.0,0,11,50
11501000,3.0,4.0,1643.0,0,11,50
6000000,3.0,2.0,1160.0,0,21,289
8700000,3.0,3.0,1450.0,0,20,297
7200000,3.0,3.0,1250.0,0,3,221
6000000,3.0,3.0,2184.0,3,14,215
6500000,3.0,3.0,1274.0,0,45,437
6760000,3.0,3.0,1352.0,0,45,437
7000000,3.0,3.0,1352.0,0,45,437
16000000,3.0,4.0,1900.0,0,11,50
20150000,4.0,4.0,2300.0,0,20,152
19300000,4.0,4.0,2200.0,0,20,152
16000000,3.0,4.0,2000.0,0,11,50
9200000,3.0,3.0,1450.0,0,11,49
6350000,3.0,3.0,1200.0,0,0,31
9000000,3.0,3.0,1258.0,0,15,398
13200000,4.0,4.0,2600.0,0,0,31
7000000,3.0,3.0,1600.0,0,43,73
6850000,3.0,3.0,1300.0,0,0,31
9500000,3.0,3.0,728.0,3,28,144
16406500,4.0,4.0,1727.0,0,58,253
15238000,4.0,4.0,1604.0,0,58,253
14506500,3.0,3.0,1527.0,0,58,253
5000000,3.0,3.0,1220.0,0,14,215
17540000,4.0,4.0,1754.0,0,58,253
5000000,3.0,2.0,1100.0,0,14,215
4500000,3.0,3.0,1200.0,0,14,215
8999999,3.0,3.0,1408.0,0,1,52
7000000,3.0,3.0,1620.0,0,53,36
6500000,3.0,3.0,1170.0,0,43,231
6200000,3.0,3.0,1150.0,0,43,231
8000000,3.0,3.0,1371.0,0,40,85
7104000,3.0,3.0,1480.0,0,3,432
6960000,3.0,3.0,1450.0,0,3,432
5445000,3.0,2.0,1089.0,0,45,208
5580000,3.0,2.0,1116.0,0,45,208
6050000,3.0,3.0,1200.0,0,3,432
4410000,2.0,2.0,980.0,0,3,432
4725000,2.0,2.0,1050.0,0,3,432
4410000,2.0,2.0,980.0,0,3,432
12322500,3.0,4.0,1643.0,0,11,50
11501000,3.0,4.0,1643.0,0,11,50
5465000,3.0,2.0,1093.0,0,45,208
5700000,3.0,2.0,1140.0,0,45,208
4695000,3.0,2.0,939.0,0,45,208
5475000,3.0,2.0,1095.0,0,45,208
50000000,4.0,4.0,3000.0,0,18,131
3800000,2.0,2.0,760.0,0,40,341
3800000,2.0,2.0,760.0,0,40,341
3800000,2.0,2.0,760.0,0,40,341
7500000,3.0,2.0,1050.0,0,40,450
5150000,3.0,2.0,1030.0,0,3,221
6700000,3.0,3.0,1125.0,0,0,31
22000000,3.0,3.0,2370.0,0,66,371
6500000,3.0,3.0,1100.0,0,0,31
12500000,3.0,3.0,1179.0,0,4,313
11000000,3.0,3.0,1684.0,0,11,52
22000000,4.0,5.0,2510.0,0,11,49
18000000,3.0,4.0,1685.0,0,36,49
4200000,2.0,2.0,1000.0,0,53,36
18000000,3.0,3.0,1822.0,0,37,229
13500000,4.0,4.0,1900.0,0,11,57
3780000,3.0,2.0,1050.0,0,43,73
5800000,3.0,3.0,1000.0,0,40,341
5025000,3.0,2.0,1005.0,0,3,221
5150000,3.0,2.0,1030.0,0,3,221
5025000,3.0,2.0,1005.0,0,3,221
5025000,3.0,2.0,1003.0,0,3,221
5150000,3.0,2.0,1030.0,0,3,221
10700000,3.0,4.0,1530.0,0,66,352
7000000,3.0,3.0,1620.0,0,53,36
7000000,3.0,3.0,1620.0,0,53,36
7000000,3.0,3.0,1620.0,0,53,36
12500000,3.0,3.0,1800.0,3,60,287
5503500,3.0,3.0,1223.0,0,3,432
12000000,16.0,8.0,6000.0,1,60,287
30000000,3.0,4.0,2250.0,0,4,320
3700000,2.0,2.0,950.0,0,39,102
15600000,3.0,4.0,2130.0,0,11,54
15600000,3.0,4.0,2130.0,0,11,54
4636000,3.0,3.0,1220.0,0,43,73
4636000,3.0,3.0,1220.0,0,43,73
5850000,3.0,3.0,1300.0,0,43,73
12300000,3.0,3.0,1420.0,0,11,54
12000000,3.0,3.0,1500.0,0,11,54
6265000,3.0,3.0,1253.0,0,3,432
6265000,3.0,3.0,1253.0,0,3,432
6265000,3.0,3.0,1253.0,0,3,432
22000000,3.0,3.0,2370.0,0,66,371
7500000,3.0,3.0,1350.0,0,52,449
12000000,3.0,3.0,1541.0,0,66,352
4275000,3.0,2.0,950.0,0,3,432
11700000,3.0,3.0,1345.0,0,11,54
11700000,3.0,3.0,1345.0,0,11,54
10725000,3.0,4.0,1650.0,0,43,27
11375000,3.0,4.0,1750.0,0,43,27
6050000,3.0,3.0,1200.0,0,3,432
6500000,3.0,3.0,1630.0,0,3,219
4424000,2.0,2.0,632.0,0,44,110
12712500,3.0,4.0,1695.0,0,66,351
5500000,3.0,2.0,900.0,0,55,271
5000000,3.0,2.0,900.0,0,55,271
18000000,4.0,4.0,1500.0,0,36,48
18000000,4.0,4.0,1500.0,0,36,48
6050000,3.0,3.0,1200.0,0,3,432
6050000,3.0,3.0,1200.0,0,3,432
7650000,3.0,3.0,1350.0,0,1,52
7200000,3.0,3.0,1200.0,0,59,313
5500000,3.0,2.0,1100.0,0,3,434
7395000,3.0,3.0,1275.0,0,15,394
6960000,3.0,3.0,1200.0,0,15,394
6438000,3.0,3.0,1110.0,0,15,394
6728000,3.0,3.0,1160.0,0,15,394
8120000,3.0,3.0,1400.0,0,15,394
4950000,3.0,2.0,1000.0,0,3,434
24500000,3.0,4.0,1700.0,0,36,50
6000000,3.0,3.0,1325.0,0,13,113
1600000,2.0,1.0,450.0,0,7,332
16000000,3.0,4.0,1992.0,0,66,372
9500000,3.0,3.0,1420.0,0,11,54
5000000,3.0,3.0,1260.0,0,43,73
14000000,3.0,4.0,1960.0,0,15,317
10530000,3.0,4.0,1620.0,0,11,54
10530000,3.0,4.0,1620.0,0,11,54
9500000,3.0,3.0,1420.0,0,11,54
5000000,2.0,2.0,900.0,0,43,230
8100000,3.0,3.0,1500.0,0,2,165
35145000,5.0,4.0,3970.0,0,11,57
4500000,2.0,2.0,800.0,0,66,352
7500000,3.0,3.0,1450.0,0,66,350
6000000,3.0,2.0,1050.0,0,21,140
1600000,2.0,1.0,450.0,0,7,332
4500000,3.0,3.0,1260.0,0,43,73
9500000,3.0,3.0,1420.0,0,11,54
5000000,2.0,2.0,800.0,0,59,313
10000000,3.0,2.0,1150.0,0,59,313
4500000,2.0,2.0,800.0,0,66,352
9200000,4.0,4.0,1500.0,0,13,19
6600000,3.0,2.0,1258.0,0,13,261
4700000,3.0,2.0,1125.0,0,13,19
5500000,3.0,2.0,1270.0,0,13,19
8300000,3.0,3.0,1336.0,0,63,170
8300000,3.0,3.0,1336.0,0,63,170
6056700,3.0,2.0,975.0,0,63,170
8500000,3.0,3.0,1240.0,0,11,50
8016000,3.0,3.0,1336.0,0,63,170
8016000,3.0,3.0,1336.0,0,63,170
8016000,3.0,3.0,1336.0,0,63,170
6056700,3.0,3.0,975.0,0,63,170
8300000,3.0,3.0,1336.0,0,63,170
8300000,3.0,3.0,1336.0,0,63,170
3000000,2.0,2.0,630.0,0,40,331
56000000,3.0,3.0,5096.0,3,51,350
76000000,3.0,3.0,7280.0,3,51,373
63000000,3.0,3.0,7280.0,3,51,362
72000000,3.0,3.0,7280.0,3,51,370
66000000,3.0,3.0,7280.0,3,51,370
11000000,3.0,3.0,2184.0,3,51,367
7375000,3.0,3.0,1250.0,0,40,341
11275000,4.0,4.0,1850.0,0,43,259
7500000,3.0,3.0,1250.0,0,40,341
13000000,3.0,3.0,2000.0,0,11,56
3500000,3.0,2.0,925.0,0,40,284
13000000,3.0,3.0,2000.0,0,11,56
4800000,3.0,3.0,1250.0,0,43,73
4800000,3.0,2.0,850.0,0,43,259
34000000,3.0,3.0,3640.0,3,51,350
6500000,3.0,2.0,1020.0,0,43,259
3800000,2.0,2.0,760.0,0,40,341
3800000,2.0,2.0,760.0,0,40,341
3400000,3.0,2.0,850.0,0,40,163
3400000,3.0,2.0,850.0,0,40,163
7375000,3.0,3.0,1250.0,0,40,341
8500000,4.0,2.0,1260.0,0,40,163
6000000,3.0,3.0,1175.0,0,21,416
6875000,3.0,3.0,1250.0,0,20,420
7000000,2.0,2.0,1100.0,0,11,57
4125000,2.0,2.0,750.0,0,20,420
5225000,3.0,2.0,950.0,0,20,420
5225000,3.0,2.0,950.0,0,20,420
6500000,3.0,3.0,1200.0,0,38,386
4455000,3.0,3.0,1350.0,0,3,432
4158000,3.0,3.0,1260.0,0,3,432
4158000,3.0,3.0,1260.0,0,3,432
4158000,3.0,3.0,1260.0,0,3,432
4158000,3.0,3.0,1260.0,0,3,432
31000000,3.0,3.0,2305.0,0,4,311
39000000,3.0,4.0,2675.0,0,4,311
39000000,3.0,4.0,2675.0,0,4,311
39000000,3.0,4.0,2675.0,0,4,311
3400000,3.0,2.0,850.0,0,40,163
3400000,3.0,2.0,850.0,0,40,163
7500000,3.0,3.0,1250.0,0,40,342
6325000,3.0,2.0,1150.0,0,40,341
8000000,2.0,2.0,975.0,0,17,255
5300000,2.0,2.0,1025.0,0,12,210
5500000,2.0,2.0,1025.0,0,12,210
6300000,3.0,3.0,1400.0,0,21,18
6300000,3.0,3.0,1400.0,0,21,18
4400000,3.0,3.0,1100.0,0,43,73
3700000,3.0,2.0,1050.0,0,43,73
4400000,3.0,3.0,1100.0,0,43,73
3700000,3.0,2.0,1050.0,0,43,73
5500000,3.0,3.0,1350.0,0,3,7
5500000,3.0,3.0,1350.0,0,3,7
10000000,3.0,3.0,1500.0,0,11,56
10000000,3.0,3.0,1500.0,0,11,56
17000000,3.0,4.0,1350.0,0,42,315
6000000,3.0,3.0,1250.0,0,40,346
4500000,3.0,3.0,1150.0,0,40,103
40300000,3.0,3.0,43344.0,3,1,56
16500000,3.0,4.0,2440.0,0,11,48
5800000,3.0,2.0,1280.0,0,3,434
4300000,2.0,2.0,811.0,0,52,449
25000000,4.0,4.0,2230.0,0,11,48
7500000,3.0,2.0,1125.0,0,40,226
2500000,2.0,2.0,800.0,0,3,405
2700000,2.0,2.0,800.0,0,3,405
13000000,3.0,3.0,1750.0,0,58,183
4800000,3.0,3.0,1250.0,0,43,73
3500000,2.0,2.0,650.0,0,29,114
3200000,2.0,2.0,650.0,0,29,114
5800000,3.0,2.0,1300.0,0,40,340
15500000,4.0,4.0,2116.0,0,43,149
4500000,3.0,3.0,1280.0,0,12,212
16500000,4.0,3.0,2331.0,0,11,54
17000000,4.0,4.0,2331.0,0,11,54
3825000,3.0,2.0,950.0,0,40,284
3825000,3.0,2.0,950.0,0,40,284
4210000,3.0,2.0,1060.0,0,40,284
4210000,3.0,2.0,1060.0,0,40,284
12500000,3.0,4.0,1710.0,0,11,55
6450000,4.0,3.0,1700.0,0,43,73
6450000,4.0,3.0,1700.0,0,43,73
6450000,4.0,3.0,1700.0,0,43,73
23000000,5.0,5.0,3600.0,0,37,93
5000000,3.0,3.0,1230.0,0,12,209
5000000,3.0,3.0,1230.0,0,12,209
4800000,3.0,3.0,1230.0,0,12,209
12600000,3.0,3.0,1800.0,0,66,353
4300000,3.0,2.0,1000.0,0,2,422
20000000,3.0,3.0,1080.0,3,20,394
6700000,3.0,3.0,1400.0,0,52,105
2100000,2.0,2.0,700.0,0,14,336
8500000,3.0,3.0,1500.0,0,66,350
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
7250000,3.0,3.0,1450.0,0,43,259
5200000,3.0,2.0,1050.0,0,52,105
3500000,2.0,2.0,900.0,0,52,105
11500000,3.0,3.0,1650.0,0,11,54
11500000,3.0,3.0,1650.0,0,11,54
5400000,3.0,3.0,1300.0,0,60,441
9500000,3.0,3.0,1465.0,0,15,440
5400000,3.0,3.0,1300.0,0,60,441
21488000,4.0,5.0,2528.0,0,11,48
16000000,3.0,3.0,2184.0,3,51,373
5400000,3.0,3.0,1300.0,0,60,441
5400000,3.0,3.0,1300.0,0,60,441
21488000,4.0,5.0,2528.0,0,11,48
5400000,3.0,3.0,1350.0,0,21,265
17300000,3.0,4.0,1820.0,0,57,430
5000000,3.0,3.0,2181.0,3,53,20
10000000,4.0,4.0,1750.0,0,40,340
4870000,3.0,2.0,1150.0,0,13,113
15750000,3.0,3.0,2520.0,3,1,61
7685000,3.0,3.0,1450.0,0,0,31
7685000,3.0,3.0,1450.0,0,0,31
7685000,3.0,3.0,1450.0,0,0,31
8450000,3.0,3.0,1400.0,0,0,31
5600000,3.0,3.0,1280.0,0,12,212
5600000,3.0,3.0,1280.0,0,12,212
7400000,3.0,3.0,1350.0,0,40,85
5170000,3.0,3.0,1100.0,0,40,85
6300000,3.0,3.0,1400.0,0,21,18
4775000,3.0,2.0,1125.0,0,13,113
4775000,3.0,2.0,1125.0,0,13,113
6300000,3.0,3.0,1400.0,0,21,18
7500000,3.0,3.0,1336.0,0,3,432
4775000,3.0,2.0,1125.0,0,13,113
4775000,3.0,2.0,1125.0,0,13,113
4775000,3.0,2.0,1125.0,0,13,113
6500000,2.0,2.0,940.0,0,11,54
16000000,3.0,3.0,1475.0,0,56,72
4800000,3.0,3.0,1041.0,0,3,432
11000000,3.0,3.0,1550.0,0,40,103
4870000,3.0,2.0,1150.0,0,13,113
7774800,3.0,3.0,1364.0,0,3,432
4775000,3.0,2.0,1125.0,0,13,113
4775000,3.0,2.0,1125.0,0,13,113
4870000,3.0,2.0,1150.0,0,13,113
7500000,3.0,3.0,1230.0,0,20,297
4189500,2.0,2.0,735.0,0,3,432
5728500,3.0,2.0,1005.0,0,3,432
5700000,3.0,2.0,1000.0,0,3,432
10312400,3.0,3.0,1258.0,0,15,439
7774800,3.0,3.0,1364.0,0,3,432
6500000,3.0,3.0,1250.0,0,1,54
6500000,3.0,3.0,1250.0,0,1,54
36500000,3.0,3.0,2270.0,0,18,130
8400000,3.0,3.0,2184.0,3,30,21
14800000,3.0,3.0,2912.0,3,30,21
52000000,3.0,3.0,2912.0,3,61,117
6300000,3.0,3.0,1150.0,0,40,85
7500000,3.0,3.0,1336.0,0,3,432
18000000,4.0,4.0,2191.0,0,66,370
7500000,3.0,3.0,1336.0,0,3,432
7500000,3.0,2.0,875.0,0,61,246
7800000,3.0,2.0,925.0,0,29,127
4965000,3.0,2.0,943.0,0,43,259
4965000,3.0,2.0,943.0,0,43,259
4965000,3.0,2.0,943.0,0,43,259
4885000,3.0,2.0,927.0,0,43,259
7300000,3.0,3.0,1253.0,0,3,432
7500000,3.0,3.0,1336.0,0,3,432
7500000,3.0,3.0,1336.0,0,3,432
6500000,3.0,2.0,1300.0,0,40,340
2600000,2.0,2.0,600.0,0,43,70
2600000,2.0,2.0,600.0,0,43,70
8000000,3.0,2.0,1100.0,0,35,32
10075000,3.0,3.0,1550.0,0,0,31
6500000,3.0,3.0,1450.0,0,21,18
7300000,3.0,3.0,1253.0,0,3,432
11000000,3.0,4.0,1550.0,0,11,54
11500000,3.0,3.0,1300.0,0,19,254
5000000,2.0,3.0,1050.0,0,26,94
5000000,3.0,2.0,1047.0,0,6,406
4000000,2.0,2.0,770.0,0,6,406
11000000,3.0,3.0,1400.0,0,11,54
6000000,3.0,3.0,1167.0,0,40,450
8800000,3.0,3.0,1350.0,0,15,440
9100000,3.0,3.0,1350.0,0,15,440
9100000,3.0,3.0,1350.0,0,15,440
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
10000000,3.0,3.0,1350.0,0,11,50
2300000,2.0,1.0,540.0,0,31,217
2300000,2.0,1.0,540.0,0,31,217
2300000,2.0,1.0,540.0,0,31,217
4500000,3.0,2.0,1080.0,0,31,217
1500000,2.0,2.0,455.0,0,22,266
2300000,2.0,1.0,540.0,0,31,217
11000000,3.0,3.0,1414.0,0,66,349
23000000,3.0,4.0,1600.0,0,36,52
6300000,3.0,2.0,1050.0,0,15,440
6300000,3.0,3.0,1050.0,0,15,440
6300000,3.0,2.0,1050.0,0,15,440
6300000,3.0,3.0,1050.0,0,15,440
2300000,2.0,1.0,540.0,0,31,217
2300000,1.0,1.0,540.0,0,31,217
7900000,3.0,3.0,1350.0,0,6,406
7900000,3.0,3.0,1350.0,0,6,406
7900000,3.0,3.0,1350.0,0,6,406
5750000,3.0,2.0,1150.0,0,40,341
5250000,3.0,2.0,1050.0,0,40,341
5800000,3.0,2.0,1150.0,0,40,341
5750000,3.0,2.0,1150.0,0,40,341
15000000,4.0,3.0,1905.0,0,11,57
5500000,3.0,2.0,1150.0,0,40,341
5600000,3.0,2.0,1100.0,0,40,341
6000000,3.0,2.0,1150.0,0,40,341
5700000,3.0,2.0,1050.0,0,40,341
6050000,3.0,2.0,1100.0,0,40,341
6325000,3.0,2.0,1150.0,0,40,341
5700000,3.0,2.0,1050.0,0,40,341
6050000,3.0,2.0,1100.0,0,40,341
6325000,3.0,2.0,1150.0,0,40,341
5000000,3.0,2.0,1050.0,0,40,341
35000000,3.0,4.0,4000.0,0,11,52
